image,class,split
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0104.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0105.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0106.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0107.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0108.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0109.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0110.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0111.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0112.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0113.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0114.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0115.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0116.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0117.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0118.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0119.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0120.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0121.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0122.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0123.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0124.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0125.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0126.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0127.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0128.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0129.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0130.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0131.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0132.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0133.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0134.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0135.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0136.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0137.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0138.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0139.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0140.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0141.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0142.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0143.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0144.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0145.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0146.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0147.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0148.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0149.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0150.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0151.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0152.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0153.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0154.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0155.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0156.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0157.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0158.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0159.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0160.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0161.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0162.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0163.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0164.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0165.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0166.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0167.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0168.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0169.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0170.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0171.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0172.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0173.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0174.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0175.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0176.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0177.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0178.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0179.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0180.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0181.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0182.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0183.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0184.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0185.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0186.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0187.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0188.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0189.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0190.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0191.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0192.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0193.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0194.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0195.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0196.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0197.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0198.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0199.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0200.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0201.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0202.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0203.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0204.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0205.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0206.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0207.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0208.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0209.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0210.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0211.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0212.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0213.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0214.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0215.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0216.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0217.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0218.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0219.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0220.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0221.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0222.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0223.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0224.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0225.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0226.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0227.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0228.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0229.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0230.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0231.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0232.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0233.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0234.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0235.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0236.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0237.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0238.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0239.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0240.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0241.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0242.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0243.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0244.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0245.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0246.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0247.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0248.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0249.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0250.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0251.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0252.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0253.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0254.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0255.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0256.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0257.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0258.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0259.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0260.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0261.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0262.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0263.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0264.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0265.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0266.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0267.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0268.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0269.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0270.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0271.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0272.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0273.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0274.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0275.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0276.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0277.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0278.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0279.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0280.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0281.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0282.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0283.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0284.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0285.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0286.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0287.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0288.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0289.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0290.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0291.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0292.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0293.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0294.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0295.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0296.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0297.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0298.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0299.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0300.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0301.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0302.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0303.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0304.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0305.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0306.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0307.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0308.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0309.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0310.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0311.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0312.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0313.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0314.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0315.jpg,0,train
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/0316.jpg,0,train
